"","Events","diff_time","area","amplitude","well"
"994","1264",2,1.10179095553863,0.550895477769316,"W4"
"995","1265",0.94599986076355,0.521147045265042,0.550895477769316,"W4"
"996","1267",2.58899998664856,1.42626838458951,0.550895477769316,"W4"
"997","1269",3.20900011062622,1.76782364910522,0.550895477769316,"W4"
"998","1270",0.202000141143799,0.111280964264882,0.550895477769316,"W4"
"999","1271",2.55299997329712,1.40643614003457,0.550895477769316,"W4"
"1000","1272",1.40300011634827,0.772906419406085,0.550895477769316,"W4"
"1001","1274",3.00400018692017,1.6548901181925,0.550895477769316,"W4"
"1002","1276",2.62800002098083,1.44775332713601,0.550895477769316,"W4"
"1003","1278",0.193000078201294,0.106322870290217,0.550895477769316,"W4"
"1004","1279",2.56099987030029,1.41084324711624,0.550895477769316,"W4"
"1005","1280",0.597000122070312,0.328884667476265,0.550895477769316,"W4"
"1006","1281",1.16599988937378,0.642344066135538,0.550895477769316,"W4"
"1007","1282",1.61600017547607,0.890247188744191,0.550895477769316,"W4"
"1008","1283",0.197000026702881,0.108526423831052,0.550895477769316,"W4"
"1009","1284",0.577999830245972,0.318417492633938,0.550895477769316,"W4"
"1010","1285",1.57799983024597,0.869312970403255,0.550895477769316,"W4"
"1011","1287",3.00400018692017,1.6548901181925,0.550895477769316,"W4"
"1012","1288",0.197000026702881,0.108526423831052,0.550895477769316,"W4"
"1013","1290",1.62600016593933,0.895756138268135,0.550895477769316,"W4"
"1014","1291",0.598000049591064,0.329435523025544,0.550895477769316,"W4"
"1015","1293",1.21700000762939,0.670439800648257,0.550895477769316,"W4"
"1016","1294",1.57999992370605,0.87041481284553,0.550895477769316,"W4"
"1017","1295",0.596000194549561,0.328333811926986,0.550895477769316,"W4"
"1018","1296",3.22900009155273,1.77884154815311,0.550895477769316,"W4"
"1019","1297",0.210000038146973,0.115688071346551,0.550895477769316,"W4"
"1020","1298",2.66600012779236,1.46868741413323,0.550895477769316,"W4"
"1021","1299",2.97699999809265,1.6400158362685,0.550895477769316,"W4"
"1022","1301",3.40300011634827,1.87469737494472,0.550895477769316,"W4"
"1023","1302",0.200999975204468,0.110729977371886,0.550895477769316,"W4"
"1024","1304",3.17699980735779,1.75019482674739,0.550895477769316,"W4"
"1025","1306",2.58499979972839,1.42406469970496,0.550895477769316,"W4"
"1026","1309",2.62600016593933,1.44665161603745,0.550895477769316,"W4"
"1027","1310",3.0019998550415,1.65378814440651,0.550895477769316,"W4"
"1028","1311",0.193000078201294,0.106322870290217,0.550895477769316,"W4"
"1029","1312",3.03600001335144,1.67251867786289,0.550895477769316,"W4"
"1030","1313",0.197000026702881,0.108526423831052,0.550895477769316,"W4"
"1031","1314",2.62100005149841,1.44389707560362,0.550895477769316,"W4"
"1032","1315",0.562999963760376,0.31015413401988,0.550895477769316,"W4"
"1033","1316",2.5990002155304,1.43177746545717,0.550895477769316,"W4"
"1034","1318",2.40100002288818,1.32270005473313,0.550895477769316,"W4"
"1035","1320",3.0550000667572,1.6829857213615,0.550895477769316,"W4"
"1036","1321",3.6230001449585,1.99589439581521,0.550895477769316,"W4"
"1037","1322",3.03299999237061,1.67086597987134,0.550895477769316,"W4"
"1038","1323",2.62700009346008,1.44720247158673,0.550895477769316,"W4"
"1039","1324",1.43500018119812,0.790535110420194,0.550895477769316,"W4"
"1040","1325",2.47500014305115,1.36346638628529,0.550895477769316,"W4"
"1041","1326",1.45600008964539,0.802103865017362,0.550895477769316,"W4"
"1042","1327",3.59400010108948,1.97991840279266,0.550895477769316,"W4"
"1043","1328",3.62600016593933,1.99754709380677,0.550895477769316,"W4"
"1044","1329",3.17399978637695,1.74854212875584,0.550895477769316,"W4"
"1045","1330",2.60800004005432,1.43673542808812,0.550895477769316,"W4"
"1046","1333",3.00500011444092,1.65544097374178,0.550895477769316,"W4"
"1047","1335",2.6010000705719,1.43287917655573,0.550895477769316,"W4"
"1048","1336",1.19700002670288,0.659421901600368,0.550895477769316,"W4"
"1049","1337",0.203000068664551,0.111831819814162,0.550895477769316,"W4"
"1050","1338",1.59800004959106,0.88033100079486,0.550895477769316,"W4"
"1051","1339",1.22300004959106,0.673745196631367,0.550895477769316,"W4"
"1052","1340",0.651999950408936,0.359183824186101,0.550895477769316,"W4"
"1053","1341",3.24399995803833,1.78710490676717,0.550895477769316,"W4"
"1054","1342",1.40100002288818,0.771804576963809,0.550895477769316,"W4"
"1055","1343",1.6340000629425,0.900163245349804,0.550895477769316,"W4"
"1056","1344",1.00500011444092,0.553650018203147,0.550895477769316,"W4"
"1057","1345",3.41500020027161,1.88130816691094,0.550895477769316,"W4"
"1058","1346",2.6010000705719,1.43287917655573,0.550895477769316,"W4"
"1059","1347",0.567999839782715,0.312908543109994,0.550895477769316,"W4"
"1060","1348",4.19500017166138,2.31100662380976,0.550895477769316,"W4"
"1061","1349",1.25500011444092,0.691373887645476,0.550895477769316,"W4"
"1062","1350",0.624000072479248,0.343758818056543,0.550895477769316,"W4"
"1063","1351",0.674000024795532,0.371303565676266,0.550895477769316,"W4"
"1064","1352",0.664000034332275,0.365794616152321,0.550895477769316,"W4"
"1065","1353",1.65499997138977,0.911731999946972,0.550895477769316,"W4"
"1066","1355",1.00400018692017,0.553099162653868,0.550895477769316,"W4"
"1067","1356",1.45000004768372,0.798798469034252,0.550895477769316,"W4"
"1068","1357",0.599999904632568,0.330537234124103,0.550895477769316,"W4"
"1069","1358",2.40300011634827,1.3238018971754,0.550895477769316,"W4"
"1070","1359",0.598999977111816,0.329986378574824,0.550895477769316,"W4"
"1071","1362",2.68400001525879,1.47860347073884,0.550895477769316,"W4"
"1072","1364",3.62400007247925,1.99644525136449,0.550895477769316,"W4"
"1073","1365",0.203999996185303,0.112382675363441,0.550895477769316,"W4"
"1074","1366",1.59400010108948,0.878127447254026,0.550895477769316,"W4"
"1075","1367",1.44900012016296,0.798247613484973,0.550895477769316,"W4"
"1076","1368",1.05900001525879,0.583398319363704,0.550895477769316,"W4"
"1077","1369",2.05299997329712,1.13098840114991,0.550895477769316,"W4"
"1078","1370",0.200000047683716,0.110179121822607,0.550895477769316,"W4"
"1079","1371",2.97599983215332,1.63946484937551,0.550895477769316,"W4"
"1080","1372",0.19599986076355,0.107975436938055,0.550895477769316,"W4"
"1081","1373",3.67400002479553,2.02398999898421,0.550895477769316,"W4"
"1082","1374",0.657999992370605,0.362489220169211,0.550895477769316,"W4"
"1083","1375",2.01700019836426,1.11115628793868,0.550895477769316,"W4"
"1084","1376",3.65300011634827,25.1609246671242,45.5508954777693,"W4"
"1085","1377",1.06299996376038,0.585601872904538,0.550895477769316,"W4"
"1086","1378",2.43300008773804,1.34032874574723,0.550895477769316,"W4"
"1087","1379",0.200999975204468,0.110729977371886,0.550895477769316,"W4"
"1088","1380",1.04299998283386,0.574583973856649,0.550895477769316,"W4"
"1089","1381",2.25999999046326,1.24502377450491,0.550895477769316,"W4"
"1090","1382",0.193000078201294,0.106322870290217,0.550895477769316,"W4"
"1091","1383",2.67400002479553,1.4730945212149,0.550895477769316,"W4"
"1092","1385",2.2739999294281,1.25273627756968,0.550895477769316,"W4"
"1093","1386",0.207000017166138,0.114035373354996,0.550895477769316,"W4"
"1094","1390",2.40300011634827,1.3238018971754,0.550895477769316,"W4"
"1095","1391",1.0220000743866,0.563015219259481,0.550895477769316,"W4"
"1096","1393",1.64900016784668,0.908426735307579,0.550895477769316,"W4"
"1097","1394",0.64300012588501,0.354225861555153,0.550895477769316,"W4"
"1098","1396",0.202999830245972,0.111831688470445,0.550895477769316,"W4"
"1099","1397",1.08299994468689,0.596619771952427,0.550895477769316,"W4"
"1100","1398",2.25999999046326,1.24502377450491,0.550895477769316,"W4"
"1101","1399",3.22399997711182,1.77608700771928,0.550895477769316,"W4"
"1102","1401",3.0310001373291,1.66976426877278,0.550895477769316,"W4"
"1103","1402",3.48600006103516,1.92042166912783,0.550895477769316,"W4"
"1104","1403",1.02999997138977,0.56742232634115,0.550895477769316,"W4"
"1105","1405",1.00200009346008,0.551997320211592,0.550895477769316,"W4"
"1106","1406",0.198999881744385,0.10962813492961,0.550895477769316,"W4"
"1107","1407",1.03299999237061,0.569075024332705,0.550895477769316,"W4"
"1108","1409",1.43099999427795,0.788331425535642,0.550895477769316,"W4"
"1109","1410",0.407999992370605,0.224765350726882,0.550895477769316,"W4"
"1110","1412",2.24500012397766,1.23676041589085,0.550895477769316,"W4"
"1111","1413",1.20500016212463,0.663829140025754,0.550895477769316,"W4"
"1112","1414",3.69199991226196,2.03390605558983,0.550895477769316,"W4"
"1113","1415",1.48699998855591,0.819181569138475,0.550895477769316,"W4"
"1114","1416",2.05400013923645,1.13153938804291,0.550895477769316,"W4"
"1115","1418",2.4909999370575,1.37228060044863,0.550895477769316,"W4"
"1116","1419",0.60099983215332,0.331088089673382,0.550895477769316,"W4"
"1117","1420",2.67199993133545,1.47199267877262,0.550895477769316,"W4"
"1118","1421",1.0310001373291,0.567973313234146,0.550895477769316,"W4"
"1119","1422",3.28200006484985,1.80803899376439,0.550895477769316,"W4"
"1120","1424",0.651000022888184,0.358632968636822,0.550895477769316,"W4"
"1121","1425",3.21500015258789,1.77112904508833,0.550895477769316,"W4"
"1122","1426",1.21700000762939,0.670439800648257,0.550895477769316,"W4"
"1123","1427",2.41400003433228,1.32986170224862,0.550895477769316,"W4"
"1124","1428",3.08899998664856,1.70171612347417,0.550895477769316,"W4"
"1125","1429",3.6710000038147,2.02233730099266,0.550895477769316,"W4"
"1126","1430",0.19100022315979,0.105221159191659,0.550895477769316,"W4"
"1127","1432",3.27699995040894,1.80528445333056,0.550895477769316,"W4"
"1128","1433",0.209999799728394,0.115687940002834,0.550895477769316,"W4"
"1129","1434",2.66000008583069,1.46538201815012,0.550895477769316,"W4"
"1130","1436",2.48900008201599,1.37117888935007,0.550895477769316,"W4"
"1131","1437",0.199999809265137,0.11017899047889,0.550895477769316,"W4"
"1132","1438",1.04999995231628,0.578440225389039,0.550895477769316,"W4"
"1133","1439",1.5,0.826343216653974,0.550895477769316,"W4"
"1134","1440",1.46000003814697,0.804307418558196,0.550895477769316,"W4"
"1135","1441",0.199000120162964,0.109628266273327,0.550895477769316,"W4"
"1136","1442",3.64800000190735,2.00966670395322,0.550895477769316,"W4"
"1137","1443",0.194000005722046,0.106873725839497,0.550895477769316,"W4"
"1138","1444",2.61900019645691,1.44279536450506,0.550895477769316,"W4"
"1139","1446",3.63900017738342,2.00470874132227,0.550895477769316,"W4"
"1140","1448",1.49000000953674,0.82083426713003,0.550895477769316,"W4"
"1141","1449",2.08999991416931,1.15137150125413,0.550895477769316,"W4"
"1142","1450",2.06900000572205,1.13980274665696,0.550895477769316,"W4"
"1143","1451",1.29500007629395,0.713409685741254,0.550895477769316,"W4"
"1144","1452",0.202000141143799,0.111280964264882,0.550895477769316,"W4"
"1145","1453",2.62100005149841,1.44389707560362,0.550895477769316,"W4"
"1146","1454",1.03900003433228,0.572380420315815,0.550895477769316,"W4"
"1147","1456",1.68099999427795,0.926055294977971,0.550895477769316,"W4"
"1148","1457",0.20199990272522,0.111280832921165,0.550895477769316,"W4"
"1149","1458",0.699000120162964,0.385076005157985,0.550895477769316,"W4"
"1150","1459",2.08400011062622,1.14806623661474,0.550895477769316,"W4"
"1151","1460",1.48000001907349,0.815325317606085,0.550895477769316,"W4"
"1152","1461",4.48900008201599,2.4729698448887,0.550895477769316,"W4"
"1153","1462",2.06400012969971,1.13704833756685,0.550895477769316,"W4"
"1154","1463",1.48399996757507,0.81752887114692,0.550895477769316,"W4"
"1155","1464",2.67900013923645,1.47584906164873,0.550895477769316,"W4"
"1156","1465",1.28900003433228,0.710104289758144,0.550895477769316,"W4"
"1157","1466",3.2480001449585,1.78930859165172,0.550895477769316,"W4"
"1158","1468",3.25999999046326,1.79591925227422,0.550895477769316,"W4"
"1159","1470",0.676000118255615,0.372405408118541,0.550895477769316,"W4"
"1160","1471",1.69600009918213,0.934318784935747,0.550895477769316,"W4"
"1161","1473",3.68799996376038,2.03170250204899,0.550895477769316,"W4"
"1162","1474",0.187999963760376,0.103568329856386,0.550895477769316,"W4"
"1163","1475",2.63800001144409,1.45326227665995,0.550895477769316,"W4"
"1164","1477",2.40399980545044,1.32435262138096,0.550895477769316,"W4"
"1165","1478",0.199000120162964,0.109628266273327,0.550895477769316,"W4"
"1166","1479",2.64100003242493,1.45491497465151,0.550895477769316,"W4"
"1167","1480",1.05700016021729,0.582296608265145,0.550895477769316,"W4"
"1168","1481",0.198999881744385,0.10962813492961,0.550895477769316,"W4"
"1169","1482",2.64800000190735,1.4587712261839,0.550895477769316,"W4"
"1170","1483",2.06800007820129,1.13925189110769,0.550895477769316,"W4"
"1171","1484",0.786999940872192,0.43355470843121,0.550895477769316,"W4"
"1172","1485",3.68799996376038,2.03170250204899,0.550895477769316,"W4"
"1173","1486",0.192000150680542,0.105772014740938,0.550895477769316,"W4"
